region,district,ward,street
Kusini Pemba,Mkoani,Wambaa,
Kusini Pemba,Mkoani,Mbuguani,
Kusini Pemba,Mkoani,Uweleni,
Kusini Pemba,Mkoani,Mtangani,
Kusini Pemba,Mkoani,Ukutini,
Kusini Pemba,Mkoani,Chumbageni,
Kusini Pemba,Mkoani,Mbuyuni,
Kusini Pemba,Mkoani,Stahabu,
Kusini Pemba,Mkoani,Kuukuu,
Kusini Pemba,Mkoani,Mjimbini,
Kusini Pemba,Mkoani,Shamiani,
Kusini Pemba,Mkoani,Jombwe,
Kusini Pemba,Mkoani,Kendwa,
Kusini Pemba,Mkoani,Minazini,
Kusini Pemba,Mkoani,Mgagadu,
Kusini Pemba,Mkoani,Mkungu,
Kusini Pemba,Mkoani,Changaweni,
Ruvuma,Songea Urban,Lilambo,
Arusha,Monduli,Selela,
Arusha,Arusha,Oldonyosambu,
Manyara,Simanjiro,Endonyongijape,
Manyara,Simanjiro,Kitwai,
Manyara,Simanjiro,Naberera,
Dodoma,Kondoa,Busi,
Dodoma,Chemba,Jangalo,
Manyara,Kiteto,Njoro,
Manyara,Kiteto,Olboroti,
Manyara,Kiteto,Chapakazi,
Morogoro,Kilosa,Kidete,
Morogoro,Morogoro,Kinole,
Tabora,Sikonge,Igigwa,
Morogoro,Kilombero,Chita,
Mbeya,Mbarali,Lugelele,
Tanga,Korogwe,Mazinde,
Manyara,Babati,Endokise,
Manyara,Babati,Boay,
Manyara,Babati,Nar,
Mara,Musoma Urban,Mukendo,
Mara,Musoma Urban,Mwigobero,
Mara,Musoma Urban,Iringo,
Mara,Musoma Urban,Kitaji,
Mara,Musoma Urban,Nyasho,
Mara,Musoma Urban,Bweri,
Mara,Musoma Urban,Nyakato,
Mara,Musoma Urban,Kigera,
Mara,Musoma Urban,Kamunyonge,
Mara,Musoma Urban,Nyamatare,
Mara,Musoma Urban,Mwisenge,
Mara,Musoma Urban,Buhare,
Mara,Musoma Urban,Makoko,
Pwani,Bagamoyo,Mbwewe,
